training_iteration,proportion_missed
1371,0.37250000000000005
1372,0.37250000000000005
1373,0.37805555555555564
1374,0.37805555555555564
1375,0.3758333333333333
1376,0.3758333333333333
1377,0.3780555555555556
1378,0.38583333333333336
1379,0.3902777777777778
1380,0.3847222222222223
1381,0.3925
1382,0.3947222222222222
1383,0.3947222222222222
1384,0.3980555555555555
1385,0.4105555555555555
1386,0.4105555555555555
1387,0.41833333333333333
1388,0.41500000000000015
1389,0.41500000000000015
1390,0.42833333333333334
1391,0.4227777777777778
1392,0.4294444444444444
1393,0.42388888888888887
1394,0.4383333333333333
1395,0.4383333333333333
1396,0.4383333333333333
1397,0.4427777777777777
1398,0.4549999999999999
1399,0.4561111111111111
1400,0.4561111111111111
1401,0.45277777777777783
1402,0.4461111111111111
1403,0.4572222222222222
1404,0.46388888888888885
1405,0.46833333333333327
1406,0.46833333333333327
1407,0.46833333333333327
1408,0.46722222222222226
1409,0.4683333333333334
1410,0.46944444444444444
1411,0.46944444444444444
1412,0.4805555555555555
1413,0.4805555555555555
1414,0.4805555555555555
1415,0.4816666666666666
1416,0.47027777777777785
1417,0.471388888888889
1418,0.471388888888889
1419,0.471388888888889
1420,0.46138888888888885
1421,0.4558333333333333
1422,0.46027777777777773
1423,0.4524999999999999
1424,0.4525
1425,0.4525
1426,0.4440277777777778
1427,0.4440277777777778
1428,0.4429166666666666
1429,0.44069444444444444
1430,0.44069444444444433
1431,0.44069444444444433
1432,0.44222222222222224
1433,0.44333333333333336
1434,0.44111111111111106
1435,0.44111111111111106
1436,0.43999999999999995
1437,0.4366666666666666
1438,0.43999999999999995
1439,0.4366666666666666
1440,0.4277777777777778
1441,0.43888888888888894
1442,0.43888888888888894
1443,0.4344444444444444
1444,0.43333333333333335
1445,0.4319444444444445
1446,0.4175000000000001
1447,0.40972222222222227
1448,0.4086111111111111
1449,0.39638888888888885
1450,0.4008333333333334
1451,0.4008333333333334
1452,0.386388888888889
1453,0.3908333333333333
1454,0.3908333333333333
1455,0.3830555555555555
1456,0.3808333333333333
1457,0.3786111111111111
1458,0.3786111111111111
1459,0.3786111111111111
1460,0.3763888888888889
1461,0.3808333333333333
1462,0.3808333333333333
1463,0.37861111111111106
1464,0.3797222222222221
1465,0.3752777777777779
1466,0.3752777777777779
1467,0.35527777777777786
1468,0.3619444444444444
1469,0.3652777777777778
1470,0.36638888888888893
1471,0.3597222222222222
1472,0.35416666666666674
1473,0.35416666666666674
1474,0.35416666666666674
1475,0.35416666666666674
1476,0.35083333333333344
1477,0.3563888888888889
1478,0.3597222222222222
1479,0.36861111111111117
1480,0.36861111111111117
1481,0.36638888888888893
1482,0.3619444444444445
1483,0.36194444444444457
1484,0.36638888888888893
1485,0.3675
1486,0.3675
1487,0.3715277777777778
1488,0.3715277777777778
1489,0.37597222222222226
1490,0.36819444444444444
1491,0.3600000000000001
1492,0.3600000000000001
1493,0.35777777777777786
1494,0.35333333333333344
1495,0.35333333333333333
1496,0.35333333333333333
1497,0.35333333333333333
1498,0.3490277777777779
1499,0.35791666666666666
1500,0.34791666666666676
1501,0.3468055555555556
1502,0.3579166666666667
1503,0.36361111111111116
1504,0.3713888888888889
1505,0.3669444444444445
1506,0.36583333333333334
1507,0.3736111111111111
1508,0.3736111111111112
1509,0.3736111111111112
1510,0.36250000000000016
1511,0.36250000000000016
1512,0.36027777777777786
1513,0.36361111111111116
1514,0.35805555555555557
1515,0.3669444444444444
1516,0.36250000000000004
1517,0.3402777777777779
1518,0.34916666666666674
1519,0.3525
1520,0.3613888888888889
1521,0.3691666666666666
1522,0.3747222222222221
1523,0.3758333333333333
1524,0.38138888888888883
1525,0.3725
1526,0.3747222222222223
1527,0.37472222222222223
1528,0.3736111111111111
1529,0.37805555555555564
1530,0.3736111111111111
1531,0.37027777777777776
1532,0.37583333333333324
1533,0.3669444444444444
1534,0.3647222222222223
1535,0.3669444444444445
1536,0.38138888888888883
1537,0.38138888888888883
1538,0.38916666666666666
1539,0.3880555555555556
1540,0.4013888888888889
1541,0.4013888888888889
1542,0.39694444444444443
1543,0.40138888888888885
1544,0.4013888888888889
1545,0.4013888888888889
1546,0.40138888888888885
1547,0.40472222222222226
1548,0.39694444444444443
1549,0.39583333333333337
1550,0.39805555555555566
1551,0.3979166666666667
1552,0.3979166666666667
1553,0.40125
1554,0.39902777777777776
1555,0.4056944444444445
1556,0.4056944444444445
1557,0.3979166666666667
1558,0.40236111111111117
1559,0.40777777777777774
1560,0.3988888888888889
1561,0.40222222222222226
1562,0.39333333333333337
1563,0.3966666666666667
1564,0.3944444444444445
1565,0.38555555555555565
1566,0.38555555555555565
1567,0.3922222222222223
1568,0.39333333333333337
1569,0.38222222222222224
1570,0.3811111111111111
1571,0.3811111111111111
1572,0.3811111111111111
1573,0.38222222222222224
1574,0.3911111111111111
1575,0.38222222222222224
1576,0.3666666666666667
1577,0.3544444444444445
1578,0.3544444444444445
1579,0.3544444444444445
1580,0.34000000000000014
1581,0.3455555555555556
1582,0.35111111111111115
1583,0.3566666666666667
1584,0.35680555555555565
1585,0.34791666666666676
1586,0.34680555555555564
1587,0.34124999999999994
1588,0.34625
1589,0.3506944444444444
1590,0.3506944444444444
1591,0.35625
1592,0.35625000000000007
1593,0.35513888888888895
1594,0.35736111111111113
1595,0.35736111111111113
1596,0.3529166666666667
1597,0.35291666666666677
1598,0.3484722222222223
1599,0.3429166666666667
1600,0.3340277777777778
1601,0.3340277777777778
1602,0.33958333333333335
1603,0.33625000000000005
1604,0.33625000000000016
1605,0.33625000000000016
1606,0.3406944444444446
1607,0.33958333333333335
1608,0.3351388888888889
1609,0.3384722222222221
1610,0.3451388888888889
1611,0.34291666666666665
1612,0.34291666666666676
1613,0.3495833333333334
1614,0.34180555555555564
1615,0.34180555555555564
1616,0.33958333333333335
1617,0.3384722222222223
1618,0.34625000000000006
1619,0.3518055555555556
1620,0.3584722222222223
1621,0.35958333333333337
1622,0.3651388888888889
1623,0.3640277777777778
1624,0.36513888888888885
1625,0.36736111111111114
1626,0.3662500000000001
1627,0.37180555555555556
1628,0.3762500000000001
1629,0.3706944444444445
1630,0.36625
1631,0.365138888888889
1632,0.36625
1633,0.36736111111111114
1634,0.38625
1635,0.3784722222222224
1636,0.3762500000000001
1637,0.37180555555555556
1638,0.3805555555555556
1639,0.3805555555555556
1640,0.3894444444444445
1641,0.38833333333333336
1642,0.38111111111111107
1643,0.38222222222222224
1644,0.3777777777777779
1645,0.3811111111111111
1646,0.38666666666666666
1647,0.3833333333333332
1648,0.3844444444444445
1649,0.38222222222222224
1650,0.39111111111111113
1651,0.39125
1652,0.3934722222222223
1653,0.3934722222222223
1654,0.39125
1655,0.3901388888888889
1656,0.3879166666666668
1657,0.390138888888889
1658,0.3968055555555556
1659,0.39902777777777776
1660,0.40722222222222226
1661,0.4027777777777778
1662,0.4061111111111112
1663,0.4072222222222222
1664,0.4016666666666666
1665,0.39277777777777784
1666,0.39277777777777784
1667,0.3883333333333334
1669,0.40833333333333327
1670,0.40722222222222215
1671,0.41055555555555556
1672,0.4094444444444445
1673,0.4083333333333334
1674,0.4016666666666667
1675,0.39277777777777784
1676,0.38722222222222236
1677,0.3783333333333333
1678,0.385
1679,0.385
1680,0.3872222222222222
1681,0.3872222222222222
1682,0.39055555555555554
1683,0.3883333333333333
1684,0.3894444444444444
1685,0.3950000000000001
1686,0.3994444444444445
1687,0.39833333333333326
1688,0.39833333333333326
1689,0.39611111111111114
1690,0.3916666666666667
1691,0.39388888888888896
1692,0.3872222222222223
1693,0.39055555555555566
1694,0.39055555555555566
1695,0.3827777777777778
1696,0.3827777777777779
1697,0.3861111111111111
1698,0.3794444444444445
1699,0.3794444444444445
1700,0.3716666666666667
1701,0.375
1702,0.375
1703,0.37277777777777776
1704,0.37277777777777776
1705,0.3727777777777779
1706,0.3694444444444445
1707,0.3694444444444445
1708,0.36611111111111116
1709,0.3627777777777778
1710,0.3705555555555556
1711,0.36833333333333335
1712,0.3581944444444445
1713,0.3548611111111111
1714,0.35375000000000006
1715,0.3570833333333334
1716,0.34930555555555565
1717,0.3431944444444445
1718,0.35055555555555556
1719,0.35055555555555556
1720,0.3438888888888889
1721,0.3450000000000001
1722,0.35055555555555556
1723,0.35055555555555556
1724,0.3483333333333334
1725,0.3394444444444445
1726,0.33833333333333343
1727,0.32388888888888895
1728,0.32388888888888895
1729,0.31499999999999995
1730,0.31499999999999995
1731,0.3161111111111111
1732,0.31999999999999995
1733,0.32
1734,0.3144444444444444
1735,0.3144444444444444
1736,0.3055555555555555
1737,0.30833333333333335
1738,0.30500000000000005
1739,0.29166666666666663
1740,0.29166666666666663
1741,0.28944444444444445
1742,0.2972222222222222
1743,0.2994444444444444
1744,0.2905555555555555
1745,0.295
1746,0.29833333333333334
1747,0.32263888888888886
1748,0.32263888888888886
1749,0.3148611111111111
1750,0.3148611111111111
1751,0.31438492063492063
1752,0.31438492063492063
1753,0.307718253968254
1754,0.3043849206349206
1755,0.3110515873015873
1756,0.3121626984126984
1757,0.3177182539682539
1758,0.31549603174603175
1759,0.31549603174603175
1760,0.32327380952380946
1761,0.32438492063492064
1762,0.32438492063492064
1763,0.3266071428571429
1764,0.32438492063492064
1765,0.3243849206349207
1766,0.31216269841269834
1767,0.3077182539682539
1768,0.3077182539682539
1769,0.3077182539682539
1770,0.3077182539682539
1771,0.3054960317460317
1772,0.3054960317460317
1773,0.3043849206349206
1774,0.29994047619047615
1775,0.307718253968254
1776,0.3143849206349206
1777,0.3143849206349206
1778,0.3093849206349206
1779,0.2960515873015873
1780,0.2960515873015873
1781,0.2904960317460317
1782,0.28827380952380954
1783,0.2904960317460317
1784,0.28716269841269837
1785,0.2849404761904762
1786,0.28605158730158725
1787,0.2893849206349206
1788,0.29827380952380955
1789,0.3038293650793651
1790,0.3038293650793651
1791,0.3038293650793651
1792,0.3032738095238095
1793,0.31549603174603175
1794,0.3199404761904762
1795,0.30994047619047616
1796,0.31216269841269845
1797,0.3160515873015873
1798,0.3160515873015873
1799,0.3138293650793651
1800,0.3093849206349207
1801,0.3093849206349207
1802,0.3104960317460318
1803,0.3149404761904762
1804,0.3149404761904762
1805,0.3049404761904762
1806,0.2949404761904762
1807,0.2913293650793651
1808,0.28910714285714284
1809,0.2736904761904762
1810,0.2748015873015873
1811,0.2759126984126984
1812,0.27591269841269844
1813,0.2797222222222222
1814,0.2841666666666667
1815,0.29194444444444445
1816,0.29083333333333333
1817,0.2908333333333333
1818,0.28638888888888886
1819,0.28305555555555556
1820,0.2852777777777778
1821,0.28194444444444444
1822,0.28194444444444444
1823,0.28194444444444444
1824,0.2863888888888889
1825,0.2952777777777778
1826,0.2952777777777778
1827,0.2952777777777778
1828,0.29527777777777775
1829,0.29638888888888887
1830,0.29638888888888887
1831,0.29638888888888887
1832,0.3008333333333333
1833,0.30527777777777776
1834,0.3019444444444445
1835,0.31527777777777777
1836,0.31527777777777777
1837,0.32416666666666666
1838,0.32416666666666666
1839,0.3175
1840,0.31861111111111107
1841,0.31861111111111107
1842,0.3197222222222222
1843,0.32416666666666666
1844,0.3297222222222223
1845,0.32972222222222236
1846,0.3319444444444446
1847,0.3297222222222222
1848,0.33083333333333337
1849,0.3219444444444444
1850,0.3197222222222222
1851,0.32416666666666666
1852,0.3186111111111111
1853,0.3186111111111111
1854,0.3186111111111111
1855,0.31527777777777777
1856,0.3241666666666667
1857,0.3252777777777778
1858,0.3175
1859,0.31638888888888883
1860,0.3219444444444444
1861,0.3230555555555556
1862,0.3230555555555556
1863,0.3230555555555556
1864,0.3241666666666667
1865,0.3341666666666667
1866,0.3255555555555556
1867,0.3344444444444445
1868,0.33333333333333337
1869,0.33333333333333337
1870,0.3366666666666667
1871,0.3455555555555555
1872,0.3511111111111111
1873,0.3455555555555555
1874,0.3455555555555555
1875,0.34222222222222226
1876,0.3355555555555555
1877,0.33
1878,0.33
1879,0.32666666666666666
1880,0.3355555555555555
1881,0.33333333333333326
1882,0.3377777777777778
1883,0.3377777777777778
1884,0.33
1885,0.3311111111111111
1886,0.3255555555555556
1887,0.32888888888888895
1888,0.3300000000000001
1889,0.3322222222222223
1890,0.32888888888888895
1891,0.32888888888888895
1892,0.33000000000000007
1893,0.32888888888888895
1894,0.3255555555555556
1895,0.3255555555555556
1896,0.3255555555555556
1897,0.31888888888888883
1898,0.32222222222222213
1899,0.3255555555555556
1900,0.3277777777777778
1901,0.33
1902,0.3299999999999999
1903,0.3211111111111111
1904,0.3211111111111111
1905,0.3211111111111111
1906,0.32333333333333336
1907,0.3188888888888889
1908,0.3188888888888889
1909,0.31888888888888883
1910,0.31777777777777777
1911,0.31222222222222223
1912,0.3088888888888889
1913,0.3111111111111111
1914,0.3133333333333333
1915,0.3133333333333333
1916,0.3133333333333333
1917,0.3088888888888889
1918,0.32
1919,0.3211111111111111
1920,0.31
1921,0.3133333333333333
1922,0.31777777777777777
1923,0.31777777777777777
1924,0.31666666666666665
1925,0.31
1926,0.3090277777777778
1927,0.3034722222222222
1928,0.30125
1929,0.30125
1930,0.29458333333333336
1931,0.2947222222222222
1932,0.3047222222222222
1933,0.3036111111111111
1934,0.30583333333333335
1935,0.3093888888888889
1936,0.3160555555555556
1937,0.3149444444444444
1938,0.3057222222222223
1939,0.3117222222222223
1940,0.3117222222222223
1941,0.32416666666666666
1942,0.3295
1943,0.3348333333333334
1944,0.3372777777777778
1945,0.33894444444444455
1946,0.3481666666666666
1947,0.3548333333333333
1948,0.35427777777777786
1949,0.32927777777777784
1950,0.3289444444444445
1951,0.3289444444444445
1952,0.3307222222222223
1953,0.32116666666666666
1954,0.32116666666666666
1955,0.3218333333333333
1956,0.3218333333333333
1957,0.3292777777777778
1958,0.33272222222222225
1959,0.3395
1960,0.3399444444444445
1961,0.33972222222222226
1962,0.35416666666666674
1963,0.35716666666666674
1964,0.35483333333333333
1965,0.3523888888888889
1966,0.3666111111111111
1967,0.36650000000000005
1968,0.3632777777777778
1969,0.36038888888888887
1970,0.36227777777777775
1971,0.3639444444444444
1972,0.36450000000000005
1973,0.35861111111111116
1974,0.3635000000000001
1975,0.3680277777777778
1976,0.3680277777777778
1977,0.36447222222222225
1978,0.3678055555555556
1979,0.36769444444444443
1980,0.36769444444444443
1981,0.37544444444444447
1982,0.3686666666666667
1983,0.37344444444444447
1984,0.3803333333333334
1985,0.3803333333333334
1986,0.3813333333333334
1987,0.3851111111111111
1988,0.3851111111111111
1989,0.39288888888888884
1990,0.39288888888888884
1991,0.3775555555555556
1992,0.37355555555555553
1993,0.36855555555555564
1994,0.36555555555555563
1995,0.3665555555555556
1996,0.3575555555555555
1997,0.3575555555555555
1998,0.34855555555555556
1999,0.34655555555555556
2000,0.35555555555555557
2001,0.35555555555555557
2002,0.3595555555555556
2003,0.3695555555555556
2004,0.3695555555555556
2005,0.3685555555555555
2006,0.3625555555555555
2007,0.3625555555555556
2008,0.35655555555555557
2009,0.3615555555555555
2010,0.3615555555555555
2011,0.3615555555555555
2012,0.3655555555555555
2013,0.3691111111111111
2014,0.3771111111111112
2015,0.3771111111111112
2016,0.3821111111111112
2017,0.3721111111111112
2018,0.3711111111111112
2019,0.36711111111111117
2020,0.36311111111111116
2021,0.3631111111111112
2022,0.3631111111111112
2023,0.36355555555555563
2024,0.35955555555555563
2025,0.35655555555555557
2026,0.35655555555555557
2027,0.3585555555555555
2028,0.3585555555555555
2029,0.3525555555555557
2030,0.3525555555555555
2031,0.3545555555555555
2032,0.35455555555555557
2033,0.3635555555555555
2034,0.3685555555555555
2035,0.3665555555555555
2036,0.3655555555555556
2037,0.3665555555555556
2038,0.3665555555555556
2039,0.37055555555555564
2040,0.3705555555555556
2041,0.3585555555555555
2042,0.3585555555555555
2043,0.3615555555555556
2044,0.3625555555555556
2045,0.3625555555555556
2046,0.3675555555555556
2047,0.3675555555555556
2048,0.3725555555555556
2049,0.3725555555555556
2050,0.37955555555555553
2051,0.3855555555555555
2052,0.3915555555555556
2053,0.38555555555555565
2054,0.38955555555555565
2055,0.3835555555555556
2056,0.3835555555555556
2057,0.37655555555555564
2058,0.37755555555555564
2059,0.3805555555555556
2060,0.37955555555555565
2061,0.37755555555555564
2062,0.38155555555555565
2063,0.3785555555555556
2064,0.3545555555555556
2065,0.3520000000000001
2066,0.3530000000000001
2067,0.3450000000000001
2068,0.3360000000000001
2069,0.35400000000000004
2070,0.35400000000000004
2071,0.365
2072,0.36700000000000005
2073,0.37200000000000005
2074,0.37200000000000005
2075,0.37200000000000005
2076,0.3670000000000001
